applicant_id,annual_income,self_reported_debt,self_reported_expenses,requested_amount,age,province,employment_status,months_employed,credit_score,total_credit_limit,credit_utilization,num_open_accounts,num_credit_inquiries,payment_history,monthly_expenses,estimated_debt,dti_ratio,approved,approved_amount,interest_rate
APP02355,109751.27988516002,470.2966664409788,1640.7135382354102,9763.977556555064,43,AB,Full-time,81,725.0,31110.755926999205,34.808241733182875,4,2,On Time,1798.3102051992437,324.87321384271206,8.694238985995199,1,6493.781997129001,7.11
APP02356,68229.01993818181,1069.961588994403,828.5626135787295,47385.854086069616,61,BC,Full-time,67,864.0,50000.0,19.816115761834073,1,0,On Time,782.4690463550214,297.2417364275111,24.046131572647315,1,12405.725498454545,6.29
APP02357,49779.64429605642,2836.6315681944516,685.1907834114039,34075.52394136089,32,ON,Full-time,55,596.0,20219.32830078044,4.590600619053781,4,0,Late 30-60,499.73203873990093,27.845658304324292,69.05177247461452,0,0.0,0.0
APP02358,64324.39512406894,341.9886741808888,1118.8518023345973,5670.966552198732,33,NB,Unemployed,0,804.0,50000.0,30.544941714541977,1,0,On Time,1388.5115352206865,458.17412571812963,14.927390425153575,1,5670.966552198732,6.55
APP02359,24633.98773348824,432.80778984354157,444.7004833325223,10164.579270285318,50,BC,Full-time,30,632.0,38034.714377011165,61.38885208531877,6,2,On Time,324.9205524004196,700.4722364993057,55.20567949957512,0,0.0,0.0
APP02360,73447.51920485476,453.9063098231324,841.1468773546643,33509.54480835765,19,QC,Full-time,61,677.0,29886.349196696698,7.8060546046540615,0,2,Late <30,988.192539861569,69.98834212895204,8.559493760286827,0,0.0,0.0
APP02361,35786.07913929336,920.0949303649209,738.0643051692657,24356.854311820825,33,ON,Part-time,16,651.0,25425.276454908388,25.186989416427487,2,5,On Time,757.2700609330852,192.11585069385615,37.295310617168845,0,0.0,0.0
APP02362,30444.62860479291,318.2557690610042,880.2140677881338,37078.58564433304,38,QC,Part-time,20,592.0,26945.423350182784,11.971668846006413,1,0,On Time,840.8079882524834,96.7745055791511,16.35875858540709,0,0.0,0.0
APP02363,27968.115464330593,1228.02933059435,1525.0724294890056,14758.651147357297,39,ON,Full-time,62,593.0,36885.84713787099,74.55284153324607,2,0,Late 30-60,1688.9752657330707,824.98341494677,88.08656764133215,0,0.0,0.0
APP02364,104437.51066904451,133.71209831955676,243.04418668385256,33237.95930550677,33,QC,Full-time,75,676.0,21133.674246570437,16.757709441327957,4,1,On Time,240.65722064772248,106.24559173551089,2.757143733333256,1,3910.937766726113,7.34
APP02365,43711.57862810503,1492.2682288034907,763.3191471420458,9671.048233491512,19,AB,Full-time,31,621.0,30253.238541203544,21.388948395137245,8,0,Late <30,805.2359079891917,194.12548738307393,46.296027801721316,0,0.0,0.0
APP02366,128909.23808241646,1097.913986370388,1229.0939630979221,27641.802904690623,56,QC,Full-time,54,692.0,27793.770692266142,19.05491880663898,1,1,On Time,1287.5878720572039,158.88241316144203,11.699360743052226,1,5322.730952060412,7.55
APP02367,45802.743427580725,2793.692965853565,1075.4948539053419,47932.179985949326,56,ON,Full-time,49,596.0,,35.43398198152855,3,2,On Time,1140.8280463678063,411.80142217047234,83.98172200559866,1,1145.0685856895182,10.88
APP02368,25497.126058417663,357.11240308045416,260.1462613463587,31782.889382258334,20,ON,Full-time,46,750.0,34915.247216854805,31.184466016023954,6,1,On Time,336.81528962147524,326.64400208252505,32.18039885419523,0,0.0,0.0
APP02369,34260.13731941059,1740.9618727149145,215.44982794159213,3449.687257740908,48,QC,Full-time,102,634.0,,2.6666045242481906,7,0,On Time,188.70285491715092,29.374276739365737,62.008022896671925,0,0.0,0.0
APP02370,111068.87795901217,778.9101407728383,1178.4404726198532,49449.344749094715,38,ON,Full-time,38,843.0,37358.13477403396,22.754784091004176,6,0,On Time,1042.304555541696,255.02288724773337,11.170722676090685,1,12426.721948975304,6.33
APP02371,55384.27075497185,662.6887368948362,251.52319420024486,8686.450152794414,46,ON,Full-time,62,674.0,29108.703053892375,20.938815984626423,1,0,On Time,230.7094259657011,182.8505330389757,18.32013151187857,1,2584.606768874296,7.4
APP02372,45517.691418630995,341.1307968288534,850.4797420128799,36185.38603215815,43,BC,Full-time,35,669.0,28790.358112766782,8.749459253197625,4,2,Late <30,1055.8133406833635,75.57001955778618,10.985640178124106,0,0.0,0.0
APP02373,64861.47448336112,575.8530296359899,1468.263231091424,27093.9719141456,22,ON,Full-time,26,840.0,47986.66693517623,41.55318236232065,5,0,On Time,1515.4196985970646,598.1996166351961,21.721109283243912,1,11121.536862084027,6.64
APP02374,76948.47862248847,597.7170706523514,299.9891289200915,15423.673702410886,49,ON,Full-time,55,630.0,43198.87051802666,14.544264297940824,3,0,On Time,377.057518778761,188.48873705601108,12.260761825826522,0,0.0,0.0
APP02375,104683.77391885927,205.18277651605624,1970.9237769884996,9688.213785957747,33,ON,Full-time,70,639.0,24490.179909628532,11.249627662677556,6,1,On Time,2275.4643921463853,82.65162161259217,3.299472925212839,0,0.0,0.0
APP02376,123531.2716757052,1089.458298239083,1155.8793720521328,9707.41584955907,19,ON,Full-time,16,609.0,33955.43407647967,6.530522856161132,0,0,Late <30,983.367012121158,66.52402149819692,11.229373460400886,0,0.0,0.0
APP02377,50016.87248092457,987.3660346976365,3162.305072620997,43061.58437919986,42,BC,Part-time,13,700.0,28432.164111713057,35.87964546848755,6,0,On Time,3296.502352049152,306.0407904690359,31.0312923062501,1,3750.4218120231144,7.8
APP02378,30852.59544641788,1289.5609988475408,592.0892145190925,43772.713194007745,21,ON,Full-time,62,606.0,31496.24526875427,34.026899258839975,3,4,On Time,443.1701603290808,321.51586943748504,62.66222384108999,0,0.0,0.0
APP02379,48691.87315306815,514.7898835786225,1683.0592187562452,23792.130559610887,53,QC,Part-time,18,757.0,39109.61319820148,57.2178420251662,5,3,On Time,1742.355788968673,671.3303008920141,29.231658779902098,1,6567.296828826704,7.24
APP02380,68195.93604625232,1532.1605497102662,633.709157983347,6077.451683323719,36,QC,Full-time,63,675.0,32401.24252277586,46.49000260638795,3,0,On Time,516.1734598410127,451.90015480021725,34.91223940086119,1,2954.898401156308,8.2
APP02381,36979.5574242917,2092.8530302580643,819.505800937173,44324.0900884927,40,ON,Full-time,79,763.0,38108.61938176574,28.197504181506044,1,4,On Time,775.8930902602291,322.37038631062853,78.37487254454193,0,0.0,0.0
APP02382,37101.94015653173,703.7010134453375,521.0643599222414,24863.807822579365,46,QC,Full-time,21,752.0,49037.35293624485,46.54116878758653,5,1,On Time,544.9387898378632,684.676715970667,44.904748060888124,1,6027.548503913293,8.45
APP02383,71103.64929998407,363.9233604499392,796.2998082060797,22499.358720478773,41,MB,Full-time,34,628.0,21065.745672881643,17.91692612667121,3,2,On Time,649.3214778993191,113.23002270727925,8.052808335799305,0,0.0,0.0
APP02384,58435.205682651685,884.424434856069,1356.964428938326,20960.49419744339,32,QC,Full-time,56,606.0,38306.06333837706,18.7755950868435,4,0,On Time,1562.4092318044031,215.76574038370447,22.593027522784592,0,0.0,0.0
APP02385,60864.08227605533,853.5459415583406,2009.6435316483958,18885.69451910108,53,PE,Full-time,47,647.0,31374.66901368267,30.504114837665874,4,1,On Time,1984.6579232269069,287.11695197613994,22.489379960303413,0,0.0,0.0
APP02386,40976.43124232521,733.2137214580979,454.8666878621294,26774.264776821114,38,ON,Full-time,58,680.0,29473.757771038596,17.096748343797305,6,0,On Time,556.8385715655804,151.1716258072461,25.899337364016656,1,2524.41078105813,8.05
APP02387,53359.09087647882,1291.7010290509743,895.2059239376456,30622.520103973504,26,QC,Full-time,32,713.0,26442.203191002096,53.13829798062169,3,2,Late <30,793.1391748231081,421.52810172828447,38.52904768738028,1,4483.97727191197,9.37
APP02388,37717.64978220859,636.94691769722,564.184106645245,23855.17797507484,44,QC,Full-time,61,724.0,45316.79504076547,13.055687337691014,3,2,On Time,654.2326067679029,177.49257215953818,25.911672478838142,1,4642.941244555214,7.75
APP02389,93442.28066466421,337.6091494988392,923.3200508023648,44935.76000929718,39,ON,Full-time,93,676.0,36288.821940736685,44.24594684360187,1,0,On Time,659.7772746483868,481.6899859820306,10.521564281005734,1,3636.0570166166053,7.83
APP02390,,946.7108960624126,1471.609979884813,16565.400197945368,39,QC,Unemployed,0,611.0,36131.50261896181,7.692284753225226,4,4,On Time,1517.949441879265,83.38014201208716,12.303141450054063,0,0.0,0.0
APP02391,23787.275382276403,1336.388820452402,595.0694249539068,29337.280982552285,41,BC,Full-time,102,621.0,26453.687293073668,62.20872310680857,4,0,On Time,718.6384919648426,493.69503239067603,92.32249545687692,0,0.0,0.0
APP02392,37618.249471103845,1415.002149417459,1047.422904197205,15697.742089505278,40,ON,Full-time,105,,33420.12882941155,24.267570430842582,4,0,Late <30,1255.4239755260182,243.30759905267323,52.89910418858642,0,0.0,0.0
APP02393,28331.665275870873,603.4576655330819,436.28513587360806,37914.15116583418,57,ON,Unemployed,0,614.0,40859.08997994691,55.05005795529625,2,2,On Time,453.5342181734839,674.7885814190225,54.14067550942347,0,0.0,0.0
APP02394,43260.18745850995,1049.1639357285555,1540.7978281283447,6003.933867083547,30,QC,Full-time,42,736.0,50000.0,50.15880721104586,1,2,On Time,1652.6521189741188,752.382108165688,49.97332142276286,0,0.0,0.0
APP02395,57427.640895640085,2119.575667519597,1254.9163230104073,10246.250842971294,19,QC,Unemployed,0,739.0,44039.734810243055,29.678956862006217,3,1,Late <30,1455.6499523294108,392.1160168942191,52.4839602374369,0,0.0,0.0
APP02396,29003.66238552189,1775.7768278386548,487.49654770126944,40258.869086420586,40,BC,Full-time,49,833.0,49960.8748294638,10.063859998218332,3,2,Late 30-60,499.97931141854883,150.83977490167013,79.7119995591477,0,0.0,0.0
APP02397,37762.43458567966,191.48092484262105,479.7529600868057,9976.682165757396,49,BC,Full-time,82,631.0,36456.66299324522,55.67930235518133,2,1,On Time,566.529984323165,608.9644684985551,25.43624325465676,0,0.0,0.0
APP02398,36243.71674037631,641.7014397843034,1737.7562104875926,31661.570963542265,21,ON,Full-time,30,647.0,34606.99314731805,42.09916241383074,5,1,On Time,1843.880036475304,437.07762754898096,35.71749801691283,0,0.0,0.0
APP02399,66412.04135289216,2026.9046968820317,2332.048477837062,48541.92914330565,44,BC,Full-time,95,448.0,24103.803672512935,13.81613455455308,2,0,On Time,1843.8358715414809,99.90641844479082,38.42937645645856,0,0.0,0.0
APP02400,61986.51674476242,190.2653568102963,501.50114926098735,26621.640074532323,23,QC,Full-time,56,585.0,40102.98763451684,24.13539421033942,1,0,On Time,581.8544221512747,290.3704246714293,9.304651528540756,0,0.0,0.0
APP02401,,801.5298049236256,1362.3789703197876,10182.425870663394,50,QC,Full-time,49,584.0,35061.29326538503,26.623326700082046,3,0,On Time,1246.2765126812094,280.0344795395196,31.09693608506091,0,0.0,0.0
APP02402,65408.69214761079,507.59984374542034,649.9105437508366,16713.861238939237,40,AB,Full-time,57,730.0,,5.734297239422601,1,1,On Time,799.7073862945246,70.59372770035463,10.607646521491777,1,5635.21730369027,7.04
APP02403,45554.28440756373,1065.8028635033577,1739.583223577402,41349.44574625767,29,YT,Full-time,12,860.0,32303.994339046545,39.32243440889223,1,1,On Time,1619.6249042359002,381.081509562715,38.11411528595984,1,11638.857110189094,7.23
APP02404,52269.71633827506,84.79343397071729,670.9086833665793,18231.384742878712,20,QC,Full-time,37,738.0,50000.0,27.545398908035313,4,1,On Time,567.4813436237249,413.1809836205297,11.432419055848593,1,5706.742908456877,7.2
APP02405,138237.16073319572,1896.9689617793072,1197.8164298913548,36452.05659246087,66,ON,Unemployed,0,779.0,39582.3414006009,37.21444022649627,3,2,On Time,1056.192727321487,441.9104034232293,20.303189268043646,1,9905.929018329893,6.95
APP02406,,831.8894700615132,878.6357967089444,39090.1530813165,67,ON,Full-time,51,608.0,41191.105747427115,26.31436631389082,2,3,On Time,711.2219379967013,325.17535365360317,11.863756293176039,0,0.0,0.0
APP02407,31263.58815246429,316.7638639658546,166.01032429287383,25557.959515013044,27,ON,Part-time,29,560.0,32783.6888416018,31.238965962724663,3,0,On Time,160.87627654350106,307.2385619566065,23.951278639394765,0,0.0,0.0
APP02408,90659.51809304158,448.26720537341515,457.9377464482495,39377.45583395306,26,BC,Full-time,60,655.0,20700.117989517727,39.899199532536834,4,0,On Time,526.1291801953206,247.77544140324687,9.213055547844377,0,0.0,0.0
APP02409,89832.1562173928,1093.0834470467826,1185.0449952039262,16528.247216982505,40,QC,Full-time,103,617.0,31812.408933952487,25.602061507675195,2,1,On Time,1298.9347746416463,244.33897507031023,17.865617103263723,0,0.0,0.0
APP02410,33720.73994320483,418.0005433966482,1103.6357478642449,26291.822689103883,35,ON,Full-time,87,593.0,38964.41985331789,15.449904840558796,4,0,On Time,1349.6401769028807,180.59897367040242,21.30200647110092,0,0.0,0.0
APP02411,90164.29831490201,2545.475133131734,948.6022749614676,34641.35493463488,36,QC,Part-time,14,701.0,22481.93042165638,67.70468802216637,4,1,On Time,675.7123153918421,456.63962560028887,39.95525698981693,1,4804.10745787255,8.14
APP02412,129180.50375386968,758.4556430829291,2049.57615879231,9235.584217914638,43,AB,Part-time,39,561.0,36279.36622932657,31.892211308417323,6,1,On Time,2369.094366158443,347.10876417634273,10.26994980015616,0,0.0,0.0
APP02413,34157.163094801384,2242.779927044206,1309.1786479520583,14407.476401727296,63,QC,Full-time,34,762.0,41556.16658689613,56.485499418694154,4,0,On Time,1394.4106980101212,704.1962470761837,103.53235130006135,0,0.0,0.0
APP02414,37844.789572908645,947.9370932752776,1217.086418786428,32949.79356628895,56,ON,Full-time,39,640.0,,36.25408840151186,1,0,On Time,1556.4636246422308,221.2213370473247,37.07221343335092,0,0.0,0.0
APP02415,99591.36404338453,1373.4094192716752,163.80749190101227,33112.645871648114,36,ON,Full-time,49,675.0,30337.154928054122,11.638602286873054,4,1,On Time,196.34914445212496,105.92462421686184,17.824847256966198,1,3739.784101084613,7.61
APP02416,68579.41223049052,1315.7704380682005,1347.0060447403273,25171.82967619597,48,AB,Full-time,31,,21501.501577364852,25.816696836204088,8,0,On Time,1169.7496526350135,166.5293243237977,25.93722601313807,1,3664.485305762263,8.18
APP02417,78884.35022126776,562.7267588163683,271.2389487685589,39983.68248232391,19,QC,Full-time,42,633.0,19033.456659190553,26.70502491302498,4,1,On Time,330.5054004938279,152.48668027939948,10.879928965726963,0,0.0,0.0
APP02418,70990.02180577563,1385.5255743636567,797.2659949505754,24620.690198243803,41,QC,Part-time,11,806.0,50000.0,27.003713278887986,2,0,On Time,976.8496708473369,405.05569918331975,30.26759921464846,1,9574.75054514439,6.79
APP02419,72791.0262262593,604.340774246617,273.5400021767616,44184.79100527293,37,QC,Full-time,79,519.0,31110.48552620726,57.65730372469171,4,1,On Time,326.8283677242291,538.1240139021471,18.834158781016676,0,0.0,0.0
APP02420,30846.048568943745,171.3143955124233,1062.8577829806854,37059.26811272532,51,ON,Part-time,42,808.0,33595.73527107094,16.705451052637923,5,2,On Time,1079.2188879618311,168.3695733444771,13.214683291352886,1,8671.151214223593,6.65
APP02421,101079.11977984525,706.5468813333853,1506.6043648200286,16420.048301863724,47,ON,Full-time,81,645.0,22283.73168879483,40.42651514226247,3,1,On Time,1822.4811900604432,270.2560849629534,11.596495518645492,0,0.0,0.0
APP02422,107451.51442636235,274.57790547391113,758.4220237375912,20367.44641574322,43,QC,Part-time,24,772.0,24840.878132372036,27.53938751430645,2,0,On Time,674.3702881510086,205.23077072491637,5.358420628246933,1,8786.287860659058,6.77
APP02423,53386.04322535405,587.1965320777464,773.6677358209073,33716.64760272244,45,ON,Full-time,38,700.0,46682.22526008034,38.397337004185424,3,1,Late 30-60,703.4479673388965,537.7419406249807,25.286125093499468,1,3834.651080633851,10.06
APP02424,58586.61433137814,810.9815645776957,429.5967710095803,44828.17832235107,34,QC,Full-time,16,765.0,42092.03967709675,30.730236714458997,2,0,Late 30-60,467.78256460792454,388.049502921475,24.559147126349377,1,7214.665358284454,9.32
APP02425,27846.045674519915,374.1489514706839,1492.0564067708735,9756.727902471928,51,BC,Full-time,38,668.0,24330.133478406126,56.218325685804324,1,1,Late <30,1068.888811470269,410.33981036043804,33.80682935023508,0,0.0,0.0
APP02426,77429.82939310545,1248.4945276224419,293.3474802970456,26218.513398357027,45,BC,Full-time,30,703.0,40252.71041215625,30.407879159028372,1,0,Late <30,319.9370373866111,367.1998662108631,25.039875301244102,1,4585.745734827637,8.47
APP02427,79700.30733007014,598.4786638520385,878.754114103155,6820.436644894459,38,BC,Full-time,71,789.0,50000.0,33.04070023975007,3,1,On Time,784.1012650763124,495.6105035962511,16.47304815903264,1,6820.436644894459,6.26
APP02428,58040.974180684425,266.5195416362691,751.9816302704324,14693.302610686429,41,SK,Part-time,2,689.0,42388.0357059693,9.609415436357377,1,1,On Time,930.5715535615188,122.1972733889427,8.036739296934273,1,3401.0243545171106,7.48
APP02429,105048.4214950638,379.68416531613684,1001.6966992458616,34613.08660536887,50,QC,Part-time,35,813.0,38911.23062325974,25.79522449359974,1,0,On Time,949.4586527186169,301.11717877476536,7.777000370704965,1,10776.210537376595,6.13
APP02430,50663.5190141637,904.8454712385756,1271.490228793919,4808.997127159924,51,QC,Full-time,67,715.0,44735.45277957265,26.847539627706656,2,3,On Time,1461.1355766118768,360.311052378893,29.96609508937844,1,4516.587975354092,7.7
APP02431,79403.91576405252,682.2115883824256,725.4205324640766,33455.570512553524,35,BC,Full-time,79,606.0,36221.99396950841,45.4001490411835,4,2,On Time,626.4576520132997,493.34517743535946,17.765724843761106,0,0.0,0.0
APP02432,35960.19210129224,1036.512358196332,1352.2996630025973,45139.74492631955,29,ON,Unemployed,0,644.0,21603.70637517279,3.467969447889542,4,1,On Time,1213.7585626839202,22.47629810108273,35.338698524673106,0,0.0,0.0
APP02433,59173.19460898392,909.6854807706977,782.5406034222214,48499.14425990484,34,YT,Full-time,118,768.0,50000.0,36.51126842942246,1,1,On Time,634.8688691845788,547.6690264413369,29.55435176705717,1,7379.329865224598,6.87
APP02434,54875.5334244198,348.0547789929704,981.3485471576661,11614.97785025026,35,ON,Part-time,29,556.0,36342.45623417966,18.801328538133895,5,0,On Time,828.8916841339147,204.98593786246923,12.093711328393239,0,0.0,0.0
APP02435,67013.80761994209,497.2315031535515,380.2132336579552,37695.99987378591,41,BC,Full-time,25,759.0,40699.38711848136,42.566388861121084,3,3,On Time,290.79048282484354,519.727781548374,18.21044326511536,1,7125.345190498552,6.86
APP02436,49773.42746589065,1523.5083918438154,614.8839823444316,46392.151986570956,54,ON,Part-time,15,643.0,32359.597570824513,18.430867367588252,0,1,On Time,658.0353101166673,178.92463526891927,41.04438324918008,0,0.0,0.0
APP02437,56064.81449631377,404.15728221435694,250.3389789676479,5477.096231622364,34,BC,Full-time,25,551.0,21549.419928453288,58.88834628669428,5,0,Late <30,301.44162996622464,380.7029109072443,16.79898953037375,0,0.0,0.0
APP02438,90492.62057184055,2278.268458084548,831.3012107613825,21287.15681597106,44,ON,Full-time,27,700.0,44364.82090907928,44.37742397519226,3,0,On Time,723.5023806147568,590.6389401197057,38.04386320221562,0,0.0,0.0
APP02439,48127.92656016336,211.75365053945222,1230.8442495487016,46051.07857673614,37,QC,Full-time,45,609.0,28790.752937376903,40.02421936902362,1,1,On Time,1084.6093031196704,345.69822340948036,13.899253438697249,0,0.0,0.0
APP02440,26814.85890556982,1489.1076289457742,703.8113880966204,10936.587414486676,40,NS,Part-time,43,622.0,33073.15047733358,8.4832116606085,5,4,Late <30,876.54905259414,84.16996073471273,70.4062294068023,0,0.0,0.0
APP02441,,767.9825123285415,754.8499906943663,46754.27350560425,43,BC,Full-time,46,617.0,,33.43583579973414,1,1,On Time,569.5363912031935,227.77587168628878,8.321058959323157,0,0.0,0.0
APP02442,119458.82607938966,350.1424089024984,1012.1565438159985,26832.411483301144,54,ON,Part-time,4,691.0,26640.06103638365,18.605050317246384,3,2,On Time,764.171574947484,148.6919028109298,5.010941373710612,1,5036.470651984742,7.76
APP02443,31378.199660552706,885.7644229239257,1077.166014311806,5894.761044340229,42,AB,Full-time,62,641.0,44490.561953110686,46.314684228949,2,0,On Time,1252.0723702099585,618.1698984080442,57.51512850073358,0,0.0,0.0
APP02444,84529.33413442185,416.16738971178137,242.2361740362562,23043.988521020234,19,ON,Part-time,35,719.0,35777.439134249864,25.77687007120438,2,0,On Time,206.00322357255604,276.6691200131945,9.835683910012119,1,5563.233353360546,7.16
APP02445,46560.72319038944,525.0613750613568,544.3513040739105,16986.798577886246,37,NL,Full-time,61,781.0,48913.807521322924,28.577649447755977,2,1,On Time,554.498568476229,419.35249334981285,24.3401855563817,1,7714.018079759736,7.09
APP02446,68305.3660026636,610.4679518653877,271.96567151139124,14828.003867038607,58,ON,Full-time,34,734.0,46380.87287444033,17.259716964200106,1,1,On Time,265.0878816041811,240.15622150961588,14.943906574048658,1,5907.63415006659,7.33
APP02447,69363.22205854577,1408.195711573817,624.9986296564289,27532.303206050503,53,ON,Part-time,21,860.0,50000.0,32.843173896830905,5,0,On Time,645.6542819311389,492.6476084524636,32.88503498448006,1,12234.080551463645,6.12
APP02448,53252.29066565399,491.1488301824514,1841.3129495180438,24696.041846841632,49,QC,Part-time,4,885.0,50000.0,11.185258552200825,2,1,Late <30,1383.2942565729775,167.77887828301235,14.848436382259534,1,13081.30726664135,6.96
APP02449,40461.94441210615,990.7340834887854,1240.6167832396964,24616.390821384506,54,QC,Full-time,43,650.0,31380.840872976612,39.016600616197174,4,1,On Time,1151.0239798637679,367.31212060240944,40.27625139096981,1,1011.5486103026537,8.62
APP02450,42392.61594621453,1446.2940243811047,795.8852372257401,5318.94482405265,49,BC,Unemployed,0,564.0,38359.2277168101,54.51232540060401,3,1,On Time,862.8877507966597,627.3152110243861,58.697276092696185,0,0.0,0.0
APP02451,37869.60317611629,867.5990219527785,2130.422974901666,40313.590870329695,53,ON,Full-time,67,651.0,29046.43308333927,37.08925699193644,3,2,On Time,1777.3867023025896,323.19318639811644,37.73344662143935,0,0.0,0.0
APP02452,39501.30134876113,1104.4451458292567,956.4769597610601,24590.526452433965,26,ON,Full-time,39,691.0,37525.14546659457,53.2311247861277,7,0,On Time,755.768331968578,599.2517102849669,51.75617403807855,0,0.0,0.0
APP02453,57896.42139347969,807.3959740841225,2778.1410535338027,41224.385606391836,39,ON,Full-time,35,900.0,50000.0,48.89148229251956,1,0,On Time,2676.4598403259874,733.3722343877935,31.934993660498073,1,13947.410534836992,6.1
APP02454,41861.42365956117,1230.0870068105294,867.9274187446049,41405.13743599656,41,ON,Full-time,14,642.0,42726.03827902793,59.971516925386524,3,0,Late <30,1098.9621702546594,768.7035983416308,57.29735198900151,1,1046.5355914890292,11.25
APP02455,84206.38534920586,258.9909347855823,542.701688879765,16539.630917554117,40,QC,Full-time,38,707.0,36024.17326108981,16.04945503266066,5,1,On Time,688.729388512922,173.45050465279124,6.162593551237647,0,0.0,0.0
APP02456,125947.83316063315,2143.557245707177,359.93595989818164,1212.9688865730056,33,ON,Full-time,67,611.0,28542.485156320472,3.740893073223294,4,0,Late <30,435.51638366681567,32.03231550415738,20.728482641888093,0,0.0,0.0
APP02457,44800.446251075766,464.843522150236,1165.4722899131018,45651.03819544781,41,BC,Full-time,20,645.0,38145.76578390772,21.101383104660286,2,1,On Time,995.9965819565587,241.47852528806365,18.919152103437074,0,0.0,0.0
APP02458,67487.80880603705,773.9520026083301,620.9713776654947,38274.039961225775,19,QC,Full-time,68,558.0,26916.303325903085,30.56531764380749,4,0,Late <30,693.1460791212627,246.81160828598993,18.150186748448863,0,0.0,0.0
APP02459,76867.81637018875,117.30263268193048,866.9043617514509,6255.345884350084,45,ON,Full-time,90,533.0,,35.60155143367985,3,1,On Time,1107.2154558059503,323.75488163518133,6.885443637836938,0,0.0,0.0
APP02460,75811.18616356773,546.6999668361184,1059.826881861057,35384.62466615196,31,QC,Full-time,84,816.0,50000.0,6.679291506244662,4,0,On Time,1174.006545402536,100.18937259366994,10.239481092419492,1,10195.279654089194,6.76
APP02461,62191.75004252299,1021.2939831374237,455.98672228522514,1981.1401647751495,19,QC,Full-time,42,786.0,50000.0,63.959173677573474,4,1,On Time,486.41204056993314,959.3876051636021,38.217575552000156,1,1981.1401647751495,7.45
APP02462,86798.20399910831,2339.7058462860023,947.0655028092892,2360.194391814226,40,ON,Full-time,47,643.0,25830.95715207372,24.790493920301003,4,1,On Time,729.5786308327138,192.10865587021178,35.00276805979382,0,0.0,0.0
APP02463,76200.58938379734,1269.8641816857446,711.1723880554972,26765.338740294283,58,QC,Unemployed,0,786.0,41546.64332548654,5.522097977529372,2,1,On Time,817.0836018660478,68.82739052424103,21.081593982966762,1,8705.014734594934,6.19
APP02464,32246.628974446394,582.7725794941407,284.31783413428843,5705.834032580984,19,BC,Full-time,32,549.0,17019.752423072307,40.52154831075994,5,0,On Time,329.96552872923286,206.90001601460938,29.386238026970958,0,0.0,0.0
APP02465,92464.3119405049,193.5954353702276,1093.1861808138988,48252.48960176102,37,AB,Part-time,7,662.0,40984.5844832033,36.70140545799478,5,1,On Time,877.5164826465804,451.25755579364574,8.368889284490171,1,2911.607798512622,7.95
APP02466,93306.53419554552,1980.1467858594883,1176.891134991053,44797.730105862865,20,QC,Full-time,45,697.0,24397.653423449185,6.1601897202864135,2,1,On Time,1105.238460785082,45.08825214547269,26.046214946883918,1,4682.663354888638,8.33
APP02467,,560.20206511622,1648.0145403166243,32840.78953114635,43,QC,Full-time,63,806.0,50000.0,12.363664972431753,5,0,On Time,1715.1153620481748,185.45497458647628,21.889031137711626,1,8821.959859728151,6.7
APP02468,61020.72977019439,1019.2013112079719,368.01246893271133,4121.739571077351,50,BC,Full-time,83,699.0,32344.39655220925,62.01281928523626,4,0,Late 30-60,312.31322832974064,601.7301654846513,31.876343979439614,0,0.0,0.0
APP02469,84260.16522328116,584.0900894769005,2360.826065261298,16916.92763254619,30,ON,Full-time,38,734.0,26930.996636885193,38.57936939335646,3,2,Late >60,3044.8150949562823,311.6942602156903,12.757406976150834,0,0.0,0.0
APP02470,53924.65590313636,1113.1999630507203,487.7598704437211,19214.42689739615,34,ON,Unemployed,0,633.0,39140.033632601706,31.49287232770628,1,3,On Time,390.2006505499518,369.7896246280966,33.00136969647453,0,0.0,0.0
APP02471,102384.33730502898,1920.547911558295,181.51846577167242,24563.111955606284,38,QC,Full-time,45,706.0,26836.08756982455,45.3508431986155,5,0,On Time,232.15618610983964,365.11175983302826,26.789171838834235,1,5359.608432625724,7.49
APP02472,195230.51104112677,1396.3626481536448,816.5985368812683,9276.240826316158,54,MB,Full-time,44,806.0,36895.92907928403,30.908309601064154,6,0,On Time,652.5869739014531,342.11723970042505,10.685706113761158,1,9276.240826316158,6.48
APP02473,40417.049153658234,672.1657745412092,1002.0681084314286,29298.0704970626,23,ON,Full-time,39,518.0,27285.67478561169,42.433660009721116,1,1,On Time,999.0325618976494,347.34931409653996,30.26985225255033,0,0.0,0.0
APP02474,30015.755269058405,2011.9199519242597,729.4687307442106,22352.76174755194,34,ON,Full-time,84,793.0,35210.14965041623,16.645139838192918,3,0,On Time,942.6766159052858,175.82335939646327,87.46379859683681,0,0.0,0.0
APP02475,69696.77303815453,2685.9818218074115,364.32009885341995,47417.551206250064,58,QC,Part-time,24,659.0,24489.197651627583,9.407291057852012,2,0,On Time,297.66444094118884,69.113103024638,47.43568124723039,0,0.0,0.0
APP02476,85886.44129052927,1650.367441595023,591.1134458706756,46873.56625163573,31,ON,Full-time,93,539.0,24925.38224261012,7.428008841703029,1,0,On Time,675.3797670640982,55.5437879042807,23.834885281536263,0,0.0,0.0
APP02477,53346.6687351599,598.9628544096414,967.5118882781726,28708.223811658645,35,ON,Full-time,60,653.0,23357.662959770158,7.001273833149243,2,1,On Time,973.5109273606065,49.060018345127425,14.57686985416582,0,0.0,0.0
